Date,relacion mont/num,tc,montoSpei,numSpei
25/07/2022,"80,500",20.515,"570,572,927,789","7,087,844"
26/07/2022,"70,711",20.4652,"456,304,437,707","6,453,103"
27/07/2022,"74,443",20.433,"489,138,162,960","6,570,601"
28/07/2022,"68,716",20.512,"566,094,068,506","8,238,204"
29/07/2022,"54,269",20.3778,"710,690,834,858","13,095,798"
30/07/2022,"2,862",N/E,"20,165,177,944","7,045,277"
31/07/2022,"1,823",N/E,"8,956,391,127","4,912,343"
1/8/2022,"63,358",20.3485,"579,821,897,817","9,151,460"
2/8/2022,"65,635",20.2633,"487,935,293,744","7,434,048"
3/8/2022,"65,828",20.5152,"472,978,711,419","7,185,054"
4/8/2022,"66,142",20.6305,"487,097,705,537","7,364,443"
5/8/2022,"58,430",20.3358,"546,229,045,712","9,348,481"
6/8/2022,"2,334",N/E,"13,048,693,631","5,590,096"
7/8/2022,"1,610",N/E,"6,259,136,534","3,887,792"
8/8/2022,"70,308",20.401,"501,945,868,759","7,139,285"
9/8/2022,"68,330",20.2789,"442,887,984,030","6,481,594"
10/8/2022,"74,828",20.2715,"490,293,300,398","6,552,305"
11/8/2022,"75,312",19.9562,"550,674,102,018","7,311,857"
12/8/2022,"60,992",19.9595,"643,498,100,848","10,550,455"
13/08/2022,"2,374",N/E,"14,528,930,536","6,119,185"
14/08/2022,"1,600",N/E,"7,035,257,991","4,397,799"
15/08/2022,"54,761",19.874,"632,940,557,893","11,558,189"
16/08/2022,"62,315",19.8618,"522,628,341,220","8,386,857"
17/08/2022,"73,856",19.9303,"544,986,509,727","7,379,056"
18/08/2022,"70,741",20.0387,"518,272,798,026","7,326,352"
19/08/2022,"56,250",20.0835,"519,786,885,107","9,240,585"
20/08/2022,"2,307",N/E,"13,159,413,358","5,705,063"
21/08/2022,"1,588",N/E,"6,429,781,572","4,049,060"
22/08/2022,"78,612",20.1957,"568,811,093,625","7,235,658"
23/08/2022,"73,773",20.1598,"474,740,808,083","6,435,135"
24/08/2022,"76,245",19.9982,"483,892,491,763","6,346,571"
25/08/2022,"69,805",19.9198,"508,477,030,296","7,284,260"
26/08/2022,"61,647",19.9437,"571,978,218,145","9,278,225"
27/08/2022,"2,390",N/E,"14,036,193,653","5,872,702"
28/08/2022,"1,534",N/E,"6,336,802,322","4,130,517"
29/08/2022,"76,268",19.9268,"618,174,167,947","8,105,268"
30/08/2022,"59,438",19.9945,"588,463,815,755","9,900,500"
31/08/2022,"63,169",20.1465,"715,513,653,762","11,326,912"
1/9/2022,"57,499",20.0962,"546,736,667,097","9,508,646"
2/9/2022,"52,802",20.2473,"521,596,684,547","9,878,405"
3/9/2022,"2,280",N/E,"14,220,554,667","6,237,374"
4/9/2022,"1,623",N/E,"7,222,941,407","4,449,229"
5/9/2022,"59,074",19.9753,"478,996,769,192","8,108,442"
6/9/2022,"73,529",19.962,"509,219,768,626","6,925,387"
7/9/2022,"70,532",20.138,"462,632,248,388","6,559,210"
8/9/2022,"68,084",20.0297,"469,189,592,361","6,891,344"
9/9/2022,"54,542",20.0203,"515,982,870,674","9,460,223"
10/9/2022,"2,280",N/E,"13,346,099,110","5,852,272"
11/9/2022,"1,491",N/E,"6,151,844,400","4,125,223"
12/9/2022,"76,235",19.9027,"576,537,366,024","7,562,620"
13/09/2022,"72,229",19.7957,"537,078,041,652","7,435,768"
14/09/2022,"59,642",20.055,"592,409,412,837","9,932,785"
15/09/2022,"50,388",19.9768,"647,521,185,707","12,850,696"
16/09/2022,"2,141",N/E,"12,308,859,980","5,748,294"
17/09/2022,"2,017",N/E,"11,889,851,373","5,896,253"
18/09/2022,"1,523",N/E,"6,827,430,426","4,483,941"
19/09/2022,"84,002",20.0525,"654,404,421,834","7,790,356"
20/09/2022,"72,628",19.9943,"525,659,060,678","7,237,681"
21/09/2022,"84,609",20,"572,265,647,941","6,763,616"
22/09/2022,"72,808",20.0027,"530,069,121,197","7,280,321"
23/09/2022,"58,164",19.9608,"540,306,456,034","9,289,327"
24/09/2022,"2,348",N/E,"13,410,838,098","5,711,501"
25/09/2022,"1,491",N/E,"6,287,499,915","4,218,262"
26/09/2022,"79,661",20.1627,"597,476,993,830","7,500,233"
27/09/2022,"72,823",20.3517,"487,476,459,033","6,694,007"
28/09/2022,"72,952",20.357,"555,050,021,360","7,608,376"
29/09/2022,"59,972",20.3058,"595,914,903,135","9,936,621"
30/09/2022,"53,382",20.1927,"769,524,524,900","14,415,327"
1/10/2022,"2,318",N/E,"18,467,687,263","7,966,907"
2/10/2022,"1,843",N/E,"9,987,509,094","5,418,302"
3/10/2022,"66,139",20.0925,"622,875,468,280","9,417,611"
4/10/2022,"65,557",20.0008,"491,176,373,881","7,492,412"
5/10/2022,"64,412",19.9698,"484,354,483,516","7,519,660"
6/10/2022,"67,992",20.1267,"517,260,745,069","7,607,666"
7/10/2022,"55,647",20.1087,"530,515,296,667","9,533,524"
8/10/2022,"2,293",N/E,"13,694,913,993","5,972,161"
9/10/2022,"1,495",N/E,"6,592,184,424","4,408,555"
10/10/2022,"61,258",20.0502,"491,596,353,561","8,025,075"
11/10/2022,"74,560",19.9752,"530,619,887,752","7,116,707"
12/10/2022,"67,943",19.9652,"467,433,665,439","6,879,769"
13/10/2022,"61,204",20.0352,"536,131,378,851","8,759,813"
14/10/2022,"43,156",20.0398,"606,545,159,419","14,054,799"
15/10/2022,"2,242",N/E,"18,524,048,055","8,261,743"
16/10/2022,"1,594",N/E,"8,853,383,317","5,555,750"
17/10/2022,"73,025",20.0838,"656,275,104,962","8,987,005"
18/10/2022,"67,612",19.9913,"500,215,847,305","7,398,325"
19/10/2022,"71,271",20.0207,"488,581,687,002","6,855,266"
20/10/2022,"68,517",20.1272,"531,625,652,482","7,759,059"
21/10/2022,"55,052",20.0448,"529,339,072,164","9,615,301"
22/10/2022,"2,286",N/E,"13,626,316,050","5,961,441"
23/10/2022,"1,454",N/E,"6,469,971,138","4,450,010"
24/10/2022,"70,485",19.9647,"544,062,737,847","7,718,820"
25/10/2022,"76,138",19.9535,"553,943,751,851","7,275,555"
26/10/2022,"67,919",19.8712,"504,807,123,880","7,432,494"
27/10/2022,"74,352",19.8553,"595,107,131,334","8,003,910"
28/10/2022,"49,604",19.8365,"623,563,795,387","12,570,927"
29/10/2022,"2,622",N/E,"18,591,732,101","7,091,204"
30/10/2022,"1,714",N/E,"8,830,737,944","5,150,867"
31/10/2022,"68,064",19.8303,"829,976,379,137","12,194,120"
1/11/2022,"68,388",19.8245,"632,036,879,591","9,241,889"
2/11/2022,"3,583",N/E,"21,200,030,508","5,917,298"
3/11/2022,"73,799",19.7463,"661,400,554,546","8,962,227"
4/11/2022,"55,674",19.6673,"581,627,035,502","10,446,931"
5/11/2022,"2,360",N/E,"15,467,400,091","6,554,939"
6/11/2022,"1,545",N/E,"7,063,851,498","4,573,348"
7/11/2022,"69,897",19.5202,"569,771,183,393","8,151,584"
8/11/2022,"68,147",19.4647,"489,856,873,714","7,188,250"
9/11/2022,"68,536",19.4775,"493,169,744,520","7,195,802"
10/11/2022,"78,708",19.5887,"626,618,915,519","7,961,302"
11/11/2022,"53,787",19.394,"548,314,043,219","10,194,091"
12/11/2022,"2,477",N/E,"15,880,715,197","6,410,214"
13/11/2022,"1,620",N/E,"7,545,146,264","4,658,736"
14/11/2022,"65,135",19.5353,"676,331,662,674","10,383,531"
15/11/2022,"47,121",19.4015,"601,976,871,300","12,775,216"
16/11/2022,"57,225",19.3818,"523,776,130,077","9,152,857"
17/11/2022,"71,627",19.3137,"646,653,898,162","9,028,081"
18/11/2022,"55,881",19.4333,"613,355,138,066","10,976,154"
19/11/2022,"2,518",N/E,"17,003,316,854","6,752,106"
20/11/2022,"1,634",N/E,"7,623,797,048","4,665,328"
21/11/2022,"2,419",N/E,"13,468,535,496","5,568,526"
22/11/2022,"86,215",19.493,"691,755,122,872","8,023,644"
23/11/2022,"76,383",19.4667,"577,493,272,959","7,560,490"
24/11/2022,"62,316",19.3683,"491,091,622,095","7,880,606"
25/11/2022,"57,202",19.3692,"591,581,105,507","10,342,055"
26/11/2022,"2,439",N/E,"15,322,557,175","6,282,343"
27/11/2022,"1,568",N/E,"7,160,503,574","4,567,183"
28/11/2022,"82,175",19.3393,"715,668,976,638","8,709,072"
29/11/2022,"60,639",19.325,"622,355,915,034","10,263,286"
30/11/2022,"58,981",19.216,"798,030,068,474","13,530,192"
1/12/2022,"57,677",19.3965,"637,888,701,847","11,059,620"
2/12/2022,"53,218",19.1433,"616,263,212,052","11,579,920"
3/12/2022,"2,381",N/E,"17,066,920,512","7,166,753"
4/12/2022,"1,651",N/E,"8,736,165,120","5,292,123"
5/12/2022,"70,254",19.3422,"678,751,524,153","9,661,400"
6/12/2022,"67,041",19.7567,"542,525,154,967","8,092,426"
7/12/2022,"77,912",19.803,"652,577,126,857","8,375,834"
8/12/2022,"72,138",19.6977,"659,240,860,611","9,138,623"
9/12/2022,"57,424",19.6732,"701,082,000,325","12,208,793"
10/12/2022,"2,765",N/E,"20,146,746,929","7,285,948"
11/12/2022,"1,792",N/E,"8,999,623,050","5,021,721"
12/12/2022,"4,420",N/E,"31,536,621,326","7,135,709"
13/12/2022,"82,260",19.8192,"796,529,937,680","9,683,114"
14/12/2022,"65,204",19.6458,"710,760,106,482","10,900,602"
15/12/2022,"58,418",19.6955,"842,126,908,214","14,415,604"
16/12/2022,"58,370",19.7963,"785,048,552,088","13,449,477"
17/12/2022,"2,820",N/E,"22,034,077,030","7,812,294"
18/12/2022,"1,856",N/E,"10,085,538,142","5,435,464"
19/12/2022,"77,919",19.7932,"785,862,031,327","10,085,674"
20/12/2022,"66,767",19.7557,"640,633,595,023","9,595,072"
21/12/2022,"81,387",19.7482,"718,554,547,925","8,828,862"
22/12/2022,"69,512",19.6932,"634,360,499,149","9,125,889"
23/12/2022,"60,031",19.574,"622,148,728,603","10,363,847"
24/12/2022,"2,686",N/E,"15,446,327,951","5,749,700"
25/12/2022,"1,841",N/E,"5,282,512,414","2,869,673"
26/12/2022,"71,688",19.4287,"513,720,765,309","7,166,039"
27/12/2022,"81,654",19.3983,"574,838,266,350","7,039,890"
28/12/2022,"78,028",19.4407,"605,493,186,395","7,759,973"
29/12/2022,"72,868",19.4143,"689,185,769,376","9,458,002"
30/12/2022,"64,478",19.3615,"801,892,928,867","12,436,640"
31/12/2022,"3,544",N/E,"23,639,721,428","6,670,079"
1/1/2023,"1,977",N/E,"7,172,582,580","3,628,863"
2/1/2023,"59,954",19.4715,"523,672,195,558","8,734,621"
3/1/2023,"61,466",19.4883,"483,498,686,796","7,866,163"
4/1/2023,"58,384",19.422,"449,236,115,713","7,694,518"
5/1/2023,"56,734",19.3568,"489,374,159,135","8,625,749"
6/1/2023,"51,911",19.3672,"493,899,992,931","9,514,369"
7/1/2023,"2,428",N/E,"14,893,055,680","6,133,034"
8/1/2023,"1,711",N/E,"7,734,970,682","4,519,704"
9/1/2023,"68,310",19.1753,"540,551,466,392","7,913,262"
10/1/2023,"66,350",19.1648,"501,402,562,846","7,556,979"
11/1/2023,"69,148",19.1108,"489,980,956,103","7,085,991"
12/1/2023,"65,550",19.026,"534,639,060,055","8,156,146"
13/01/2023,"46,841",18.8735,"646,298,806,496","13,797,827"
14/01/2023,"2,446",N/E,"18,340,524,830","7,497,206"
15/01/2023,"1,706",N/E,"10,763,336,294","6,309,820"
16/01/2023,"60,591",18.7922,"614,142,483,735","10,135,830"
17/01/2023,"88,592",18.7913,"714,552,908,479","8,065,635"
18/01/2023,"65,554",18.7493,"499,372,820,168","7,617,695"
19/01/2023,"72,697",18.7493,"564,237,725,914","7,761,497"
20/01/2023,"60,520",19.0327,"587,493,981,692","9,707,444"
21/01/2023,"2,736",N/E,"17,781,822,764","6,499,765"
22/01/2023,"1,655",N/E,"7,744,758,501","4,679,790"
23/01/2023,"71,033",18.9257,"560,980,657,693","7,897,515"
24/01/2023,"67,322",18.8267,"477,906,361,194","7,098,806"
25/01/2023,"71,584",18.8318,"516,438,383,452","7,214,457"
26/01/2023,"66,642",18.82,"531,337,228,328","7,973,041"
27/01/2023,"58,606",18.8355,"627,965,973,221","10,714,987"
28/01/2023,"2,483",N/E,"16,867,819,312","6,794,153"
29/01/2023,"1,675",N/E,"8,305,833,048","4,958,568"
30/01/2023,"57,746",18.7872,"653,135,413,892","11,310,417"
31/01/2023,"59,414",18.7793,"759,778,631,861","12,787,950"
1/2/2023,"52,753",18.7937,"539,878,763,473","10,233,991"
2/2/2023,"55,170",18.739,"506,961,343,896","9,189,100"
3/2/2023,"49,410",18.6232,"540,176,068,652","10,932,512"
4/2/2023,"2,391",N/E,"16,727,890,359","6,995,907"
5/2/2023,"1,645",N/E,"7,945,890,643","4,830,090"
6/2/2023,"2,308",N/E,"13,899,697,451","6,021,660"
7/2/2023,"74,085",18.8895,"625,116,206,903","8,437,788"
8/2/2023,"66,600",19.0517,"509,830,849,409","7,655,103"
9/2/2023,"62,804",18.9435,"520,846,960,186","8,293,152"
10/2/2023,"54,389",18.9543,"590,392,181,650","10,854,964"
11/2/2023,"2,441",N/E,"16,661,756,256","6,826,402"
12/2/2023,"1,487",N/E,"7,390,690,378","4,968,720"
13/02/2023,"68,362",18.6893,"615,981,178,210","9,010,539"
14/02/2023,"52,700",18.6327,"540,277,634,064","10,251,913"
15/02/2023,"46,207",18.5383,"592,822,056,594","12,829,718"
16/02/2023,"54,662",18.6428,"562,423,714,302","10,289,205"
17/02/2023,"55,559",18.5497,"622,497,360,289","11,204,342"
18/02/2023,"2,286",N/E,"16,290,167,200","7,124,883"
19/02/2023,"1,540",N/E,"7,985,942,950","5,184,588"
20/02/2023,"67,347",18.4142,"588,091,987,906","8,732,279"
21/02/2023,"67,534",18.397,"516,789,679,042","7,652,233"
22/02/2023,"67,226",18.3938,"496,821,770,190","7,390,351"
23/02/2023,"65,471",18.3483,"541,927,738,850","8,277,358"
24/02/2023,"55,268",18.4107,"616,236,231,710","11,149,895"
25/02/2023,"2,429",N/E,"17,084,618,992","7,034,943"
26/02/2023,"1,623",N/E,"8,247,662,721","5,081,211"
27/02/2023,"62,693",18.4023,"697,378,864,853","11,123,664"
28/02/2023,"56,671",18.4077,"820,843,937,508","14,484,459"
1/3/2023,"49,126",18.3448,"551,740,964,615","11,231,245"
2/3/2023,"51,624",18.17,"509,152,448,955","9,862,713"
3/3/2023,"47,838",18.126,"556,829,407,061","11,639,924"
4/3/2023,"2,249",N/E,"16,769,774,566","7,455,937"
5/3/2023,"1,572",N/E,"8,748,296,460","5,565,658"
6/3/2023,"63,704",18.0123,"591,074,672,778","9,278,479"
7/3/2023,"61,342",18.0122,"494,250,806,251","8,057,322"
8/3/2023,"64,287",18.1155,"479,880,063,455","7,464,676"
9/3/2023,"66,678",17.9662,"566,417,562,375","8,494,836"
10/3/2023,"54,166",18.0577,"612,728,046,570","11,312,003"
11/3/2023,"2,338",N/E,"16,584,841,226","7,093,368"
12/3/2023,"1,568",N/E,"7,779,014,818","4,961,209"
13/03/2023,"66,268",18.4083,"603,270,747,114","9,103,509"
14/03/2023,"60,180",18.8302,"618,552,330,017","10,278,435"
15/03/2023,"55,807",18.6427,"747,369,584,114","13,392,090"
16/03/2023,"55,407",18.9972,"589,893,362,743","10,646,545"
17/03/2023,"58,186",18.9095,"690,636,612,825","11,869,417"
18/03/2023,"2,302",N/E,"17,069,747,699","7,414,950"
19/03/2023,"1,498",N/E,"7,344,261,055","4,901,263"
20/03/2023,"2,264",N/E,"14,044,518,664","6,202,511"
21/03/2023,"88,129",18.8977,"766,313,067,610","8,695,371"
22/03/2023,"67,328",18.6755,"536,002,735,423","7,961,122"
23/03/2023,"65,305",18.5437,"564,244,909,200","8,640,085"
24/03/2023,"52,895",18.4902,"579,216,578,430","10,950,403"
25/03/2023,"2,333",N/E,"16,329,891,036","7,000,563"
26/03/2023,"1,509",N/E,"7,662,159,260","5,078,825"
27/03/2023,"78,220",18.5178,"693,661,276,223","8,868,055"
28/03/2023,"67,747",18.383,"575,174,410,977","8,489,982"
29/03/2023,"64,221",18.2523,"590,561,011,769","9,195,788"
30/03/2023,"56,027",18.1052,"688,811,246,857","12,294,247"
31/03/2023,"57,469",18.0932,"919,557,778,210","16,000,988"
1/4/2023,"2,469",N/E,"23,154,332,404","9,376,728"
2/4/2023,"1,685",N/E,"9,976,343,954","5,919,919"
3/4/2023,"67,472",18.0415,"701,210,668,941","10,392,686"
4/4/2023,"57,853",18.107,"529,767,744,173","9,157,146"
5/4/2023,"56,460",18.1185,"647,779,894,268","11,473,178"
6/4/2023,"2,959",N/E,"19,812,626,028","6,696,137"
7/4/2023,"2,047",N/E,"10,540,171,075","5,149,935"
8/4/2023,"1,731",N/E,"8,999,743,086","5,200,007"
9/4/2023,"1,497",N/E,"6,831,966,698","4,564,034"
10/4/2023,"77,003",18.3323,"711,867,152,510","9,244,655"
11/4/2023,"70,932",18.1765,"570,184,231,652","8,038,434"
12/4/2023,"65,240",18.187,"531,908,315,422","8,153,107"
13/04/2023,"58,567",18.066,"569,415,882,474","9,722,417"
14/04/2023,"41,278",18.0152,"616,149,786,150","14,926,774"
15/04/2023,"2,317",N/E,"22,880,712,616","9,873,138"
16/04/2023,"1,598",N/E,"10,699,640,875","6,697,379"
17/04/2023,"68,522",18.0638,"719,877,447,543","10,505,838"
18/04/2023,"54,775",18.0868,"480,930,231,492","8,780,161"
19/04/2023,"58,676",18.063,"482,594,393,482","8,224,731"
20/04/2023,"57,969",18.0448,"535,843,593,105","9,243,642"
21/04/2023,"45,036",18.009,"506,522,586,559","11,247,181"
22/04/2023,"2,240",N/E,"16,484,907,093","7,359,860"
23/04/2023,"1,464",N/E,"7,899,616,883","5,394,878"
24/04/2023,"60,215",17.9988,"542,683,451,604","9,012,369"
25/04/2023,"61,982",18.0082,"536,627,143,532","8,657,784"
26/04/2023,"61,944",18.0892,"552,242,846,241","8,915,193"
27/04/2023,"61,418",18.103,"638,867,941,220","10,401,913"
28/04/2023,"51,501",18.0723,"875,550,686,200","17,000,771"
29/04/2023,"2,845",N/E,"27,028,701,718","9,499,370"
30/04/2023,"1,779",N/E,"11,932,645,306","6,708,983"
1/5/2023,"2,330",N/E,"18,748,950,286","8,048,478"
2/5/2023,"76,218",17.9975,"860,604,127,593","11,291,290"
3/5/2023,"59,329",18.0325,"564,935,270,838","9,521,999"
4/5/2023,"56,340",17.906,"556,627,174,025","9,879,850"
5/5/2023,"45,084",17.9575,"549,777,047,448","12,194,461"
6/5/2023,"2,234",N/E,"17,246,470,695","7,718,460"
7/5/2023,"1,474",N/E,"8,126,626,715","5,512,002"
8/5/2023,"57,489",17.7863,"563,261,673,389","9,797,690"
9/5/2023,"52,669",17.8213,"496,186,015,220","9,420,854"
10/5/2023,"52,139",17.7608,"459,072,187,163","8,804,703"
11/5/2023,"62,039",17.5845,"583,385,514,113","9,403,553"
12/5/2023,"44,925",17.6287,"609,007,004,439","13,556,221"
13/05/2023,"2,328",N/E,"19,632,095,252","8,432,977"
14/05/2023,"1,604",N/E,"9,664,109,876","6,026,801"
15/05/2023,"46,443",17.6142,"658,063,183,079","14,169,397"
16/05/2023,"47,904",17.538,"537,444,437,365","11,219,305"
17/05/2023,"63,726",17.4672,"608,052,223,257","9,541,666"
18/05/2023,"54,605",17.5872,"527,244,474,501","9,655,542"
19/05/2023,"48,038",17.7342,"563,994,486,844","11,740,619"
20/05/2023,"2,240",N/E,"17,556,855,771","7,837,867"
21/05/2023,"1,470",N/E,"8,460,839,942","5,754,456"
22/05/2023,"59,791",17.693,"561,437,107,221","9,389,937"
23/05/2023,"61,202",17.868,"513,451,992,955","8,389,441"
24/05/2023,"56,585",17.9687,"489,711,373,581","8,654,449"
25/05/2023,"62,108",17.8195,"588,719,710,631","9,478,927"
26/05/2023,"51,124",17.8252,"620,021,858,110","12,127,858"
27/05/2023,"2,340",N/E,"18,348,402,143","7,841,156"
28/05/2023,"1,509",N/E,"8,605,003,730","5,703,722"
29/05/2023,"51,717",17.6723,"552,618,665,148","10,685,339"
30/05/2023,"51,979",17.5605,"661,378,725,186","12,723,923"
31/05/2023,"54,808",17.6532,"778,263,588,835","14,199,882"
1/6/2023,"50,315",17.7418,"632,051,482,963","12,561,896"
2/6/2023,"45,758",17.5673,"602,626,866,480","13,169,772"
3/6/2023,"2,252",N/E,"19,079,597,222","8,472,111"
4/6/2023,"1,544",N/E,"9,498,841,099","6,153,188"
5/6/2023,"57,671",17.5063,"606,176,524,547","10,510,949"
6/6/2023,"54,344",17.4732,"496,617,305,547","9,138,344"
7/6/2023,"54,768",17.4192,"483,495,327,692","8,828,042"
8/6/2023,"59,707",17.3608,"547,345,298,858","9,167,212"
9/6/2023,"46,870",17.4085,"558,864,511,026","11,923,760"
10/6/2023,"2,239",N/E,"17,741,133,068","7,923,419"
11/6/2023,"1,486",N/E,"8,402,785,549","5,655,305"
12/6/2023,"64,679",17.284,"611,441,946,620","9,453,495"
13/06/2023,"60,275",17.312,"554,375,386,556","9,197,490"
14/06/2023,"49,872",17.2185,"560,034,473,018","11,229,382"
15/06/2023,"42,438",17.1247,"651,171,518,635","15,344,126"
16/06/2023,"45,045",17.1762,"631,951,863,385","14,029,317"
17/06/2023,"2,156",N/E,"19,213,232,124","8,910,926"
18/06/2023,"1,454",N/E,"8,826,017,837","6,070,718"
19/06/2023,"63,061",17.0792,"625,328,379,565","9,916,197"
20/06/2023,"62,982",17.0945,"573,763,250,882","9,109,984"
21/06/2023,"59,164",17.2043,"527,789,989,070","8,920,781"
22/06/2023,"58,284",17.1547,"543,369,408,183","9,322,807"
23/06/2023,"49,319",17.1713,"583,036,491,391","11,821,772"
24/06/2023,"2,221",N/E,"17,325,934,476","7,800,642"
25/06/2023,"1,458",N/E,"8,262,553,874","5,668,009"
26/06/2023,"61,580",17.1795,"593,799,506,262","9,642,748"
27/06/2023,"63,781",17.1445,"549,140,684,550","8,609,819"
28/06/2023,"58,150",17.1013,"563,706,602,723","9,693,997"
29/06/2023,"54,320",17.072,"670,003,315,721","12,334,295"
30/06/2023,"47,312",17.1187,"860,916,247,333","18,196,440"
1/7/2023,"2,348",N/E,"24,749,986,110","10,539,833"
2/7/2023,"1,643",N/E,"11,652,976,340","7,093,556"
3/7/2023,"60,334",17.1358,"715,522,528,239","11,859,267"
4/7/2023,"47,157",17.0517,"463,139,043,940","9,821,290"
5/7/2023,"54,947",17.026,"542,822,533,971","9,879,074"
6/7/2023,"58,659",17.004,"574,793,001,575","9,798,919"
7/7/2023,"47,172",17.2825,"579,482,393,518","12,284,575"
8/7/2023,"2,213",N/E,"17,985,183,897","8,125,659"
9/7/2023,"1,468",N/E,"8,684,517,929","5,917,778"
10/7/2023,"62,847",17.1012,"629,335,582,494","10,013,842"
11/7/2023,"64,248",17.0605,"568,929,687,887","8,855,204"
12/7/2023,"62,950",17.0783,"572,755,754,891","9,098,578"
13/07/2023,"55,713",16.8537,"621,791,924,614","11,160,565"
14/07/2023,"41,649",16.8905,"715,989,761,229","17,191,032"
15/07/2023,"2,286",N/E,"24,941,142,157","10,911,313"
16/07/2023,"1,599",N/E,"11,797,783,458","7,379,537"
17/07/2023,"65,833",16.7892,"739,802,102,006","11,237,636"
18/07/2023,"53,474",16.7858,"502,275,930,664","9,392,863"
19/07/2023,"54,526",16.748,"488,279,598,667","8,955,005"
20/07/2023,"60,698",16.7667,"598,738,962,127","9,864,216"
21/07/2023,"47,383",16.846,"570,879,425,276","12,048,164"
22/07/2023,"2,312",N/E,"18,620,620,483","8,054,519"
23/07/2023,"1,467",N/E,"8,597,880,821","5,862,429"
24/07/2023,"60,643",16.9393,"578,739,435,870","9,543,433"
25/07/2023,"59,350",16.8367,"534,220,570,181","9,001,258"
26/07/2023,"62,534",16.9075,"564,091,685,180","9,020,505"
27/07/2023,"62,513",16.8825,"627,939,328,351","10,045,014"
28/07/2023,"44,157",16.7338,"657,600,644,750","14,892,277"
29/07/2023,"2,554",N/E,"23,315,601,902","9,127,289"
30/07/2023,"1,665",N/E,"11,201,023,239","6,727,186"
31/07/2023,"57,394",16.6895,"865,634,665,095","15,082,303"
1/8/2023,"47,525",16.7303,"557,099,834,464","11,722,328"
2/8/2023,"51,050",16.8533,"516,093,054,593","10,109,558"
3/8/2023,"51,220",17.0193,"536,855,826,085","10,481,453"
4/8/2023,"43,692",17.2892,"557,005,261,902","12,748,499"
5/8/2023,"2,258",N/E,"19,337,742,213","8,565,532"
6/8/2023,"1,513",N/E,"9,356,898,083","6,184,477"
7/8/2023,"55,561",17.0555,"558,839,162,799","10,058,137"
8/8/2023,"56,472",17.0608,"504,453,575,807","8,932,813"
9/8/2023,"56,484",17.1122,"489,618,645,861","8,668,234"
10/8/2023,"58,687",17.0767,"585,740,691,464","9,980,841"
11/8/2023,"48,823",16.9548,"605,772,019,487","12,407,394"
12/8/2023,"2,278",N/E,"18,620,351,130","8,173,235"
