Date,montoSpei,numSpei,tc
17/01/2020,"409,834,898,510","3,314,583",18.793
18/01/2020,"3,670,653,344","1,083,457",N/E
19/01/2020,"1,217,341,886","630,439",N/E
20/01/2020,"424,851,019,278","2,577,151",18.7388
21/01/2020,"316,376,830,457","1,982,515",18.6725
22/01/2020,"342,392,558,818","2,115,398",18.7007
23/01/2020,"379,768,545,640","2,171,368",18.6883
24/01/2020,"346,764,737,638","3,133,651",18.8018
25/01/2020,"3,456,446,670","1,004,411",N/E
26/01/2020,"1,157,002,509","575,612",N/E
27/01/2020,"386,900,276,645","2,507,481",18.8313
28/01/2020,"336,442,962,391","2,143,277",18.9407
29/01/2020,"383,998,181,056","2,366,843",18.8022
30/01/2020,"430,903,726,296","3,681,199",18.7067
31/01/2020,"537,645,649,946","5,167,936",18.7853
1/2/2020,"4,423,943,137","1,399,573",N/E
2/2/2020,"1,339,875,153","680,309",N/E
3/2/2020,"3,346,427,292","1,143,070",N/E
4/2/2020,"487,606,705,731","2,965,335",18.9082
5/2/2020,"375,074,302,999","2,651,358",18.6797
6/2/2020,"357,157,163,557","2,488,969",18.6245
7/2/2020,"416,977,163,127","3,375,196",18.6645
8/2/2020,"3,657,244,559","1,108,185",N/E
9/2/2020,"1,200,046,769","647,847",N/E
10/2/2020,"363,434,258,449","2,801,169",18.7763
11/2/2020,"332,288,187,216","2,150,566",18.7653
12/2/2020,"339,224,770,241","2,152,646",18.674
13/02/2020,"386,777,488,328","3,086,234",18.6308
14/02/2020,"428,312,227,934","5,272,039",18.6458
15/02/2020,"4,890,329,464","1,609,898",N/E
16/02/2020,"1,726,347,510","900,534",N/E
17/02/2020,"374,547,445,320","3,136,233",18.5712
18/02/2020,"349,846,561,754","2,287,311",18.5715
19/02/2020,"328,183,069,272","2,320,575",18.5952
20/02/2020,"399,626,839,082","2,453,894",18.591
21/02/2020,"355,476,538,906","3,299,265",18.7992
22/02/2020,"3,560,136,075","1,082,626",N/E
23/02/2020,"1,124,717,782","636,715",N/E
24/02/2020,"381,666,248,573","2,577,054",18.9138
25/02/2020,"351,267,440,561","2,243,968",19.1197
26/02/2020,"350,025,115,378","2,257,035",19.0878
27/02/2020,"443,278,824,866","3,234,745",19.1585
28/02/2020,"640,945,507,611","5,901,129",19.3973
29/02/2020,"6,415,138,959","1,683,874",N/E
1/3/2020,"2,053,120,079","978,465",N/E
2/3/2020,"454,582,971,246","3,335,655",19.776
3/3/2020,"343,782,353,270","2,500,541",19.6985
4/3/2020,"360,205,578,375","2,533,044",19.2837
5/3/2020,"409,141,692,112","2,677,694",19.5335
6/3/2020,"404,530,995,796","3,532,155",19.8095
7/3/2020,"3,951,473,872","1,157,072",N/E
8/3/2020,"1,224,151,808","656,888",N/E
9/3/2020,"354,018,863,760","2,310,176",20.1623
10/3/2020,"390,712,981,539","2,489,200",21.1117
11/3/2020,"407,685,731,182","2,262,734",21.0267
12/3/2020,"466,434,536,748","2,931,727",21.213
13/03/2020,"504,840,078,276","5,692,690",22.1518
14/03/2020,"5,324,507,723","1,594,347",N/E
15/03/2020,"1,774,465,568","904,885",N/E
16/03/2020,"3,767,943,179","1,173,476",N/E
17/03/2020,"582,713,514,007","3,409,432",21.9288
18/03/2020,"506,907,121,855","2,421,871",23.0573
19/03/2020,"483,821,324,489","2,496,974",23.9008
20/03/2020,"466,923,469,221","3,426,580",24.0868
21/03/2020,"4,359,629,510","1,174,162",N/E
22/03/2020,"1,227,625,326","649,584",N/E
23/03/2020,"472,514,696,551","2,427,983",24.1113
24/03/2020,"437,747,018,263","1,969,407",25.0782
25/03/2020,"449,604,772,870","2,087,157",25.1185
26/03/2020,"470,576,659,114","2,376,672",24.2948
27/03/2020,"520,957,430,788","3,775,481",23.097
28/03/2020,"4,772,736,770","1,270,721",N/E
29/03/2020,"1,448,620,070","714,555",N/E
30/03/2020,"579,097,548,717","3,747,461",23.5122
31/03/2020,"755,258,829,765","3,924,693",24.2853
1/4/2020,"447,960,259,918","2,930,424",23.4847
2/4/2020,"443,042,014,551","2,641,566",24.4918
3/4/2020,"441,259,228,682","3,484,065",24.1087
4/4/2020,"4,218,039,481","1,278,007",N/E
5/4/2020,"1,339,818,956","716,723",N/E
6/4/2020,"455,451,795,077","2,455,723",24.6938
7/4/2020,"416,553,662,340","2,152,440",24.6895
8/4/2020,"504,718,219,140","3,183,470",24.0388
9/4/2020,"6,436,960,612","1,316,762",N/E
10/4/2020,"3,293,711,878","1,058,830",N/E
11/4/2020,"1,917,588,367","879,783",N/E
12/4/2020,"1,034,162,458","618,201",N/E
13/04/2020,"542,035,641,374","2,812,487",24.0925
14/04/2020,"432,597,774,721","3,141,668",23.7427
15/04/2020,"408,259,598,253","4,201,416",23.5645
16/04/2020,"410,383,769,397","2,869,940",24.1155
17/04/2020,"402,761,892,774","3,354,309",24.2098
18/04/2020,"3,667,317,320","1,288,200",N/E
19/04/2020,"1,323,659,709","759,193",N/E
20/04/2020,"514,092,224,354","2,459,202",23.9012
21/04/2020,"366,217,744,961","2,004,446",24.0077
22/04/2020,"345,280,312,114","1,965,157",24.4248
23/04/2020,"421,267,638,478","2,239,308",24.5883
24/04/2020,"365,789,973,014","3,148,705",24.623
25/04/2020,"3,634,933,160","1,196,420",N/E
26/04/2020,"1,209,133,423","707,219",N/E
27/04/2020,"386,321,525,449","2,445,329",24.8583
28/04/2020,"369,050,984,769","2,398,820",24.8492
29/04/2020,"400,194,325,727","3,599,981",24.3882
30/04/2020,"563,093,433,203","5,716,127",24.0002
1/5/2020,"6,767,165,591","2,034,512",N/E
2/5/2020,"3,981,229,834","1,573,197",N/E
3/5/2020,"1,770,262,867","984,196",N/E
4/5/2020,"472,752,341,366","3,206,375",23.9283
5/5/2020,"307,327,658,591","2,548,905",24.3812
6/5/2020,"366,830,958,257","2,352,037",23.8343
7/5/2020,"365,636,275,483","2,632,200",24.2942
8/5/2020,"367,835,212,397","3,653,846",24.0563
9/5/2020,"4,032,220,242","1,552,412",N/E
10/5/2020,"1,448,695,597","921,016",N/E
11/5/2020,"390,423,215,312","2,555,421",23.6805
12/5/2020,"353,584,201,880","2,174,698",23.8693
13/05/2020,"371,513,465,187","2,746,128",24.0487
14/05/2020,"399,991,069,143","3,692,198",24.2113
15/05/2020,"438,964,484,819","5,478,076",24.2708
16/05/2020,"4,752,036,859","1,843,167",N/E
17/05/2020,"1,823,195,668","1,083,570",N/E
18/05/2020,"453,185,333,458","2,874,520",23.958
19/05/2020,"336,733,922,347","2,322,147",23.6032
20/05/2020,"359,150,765,907","2,336,873",23.6023
21/05/2020,"360,711,427,968","2,522,579",23.2962
22/05/2020,"383,875,534,137","3,376,224",22.96
23/05/2020,"3,927,613,387","1,450,541",N/E
24/05/2020,"1,504,046,324","911,325",N/E
25/05/2020,"324,330,999,397","2,806,301",22.7928
26/05/2020,"371,875,312,045","2,329,985",22.563
27/05/2020,"371,490,711,425","2,559,213",22.2932
28/05/2020,"434,145,272,698","3,471,528",22.3633
29/05/2020,"509,222,062,517","5,865,327",22.204
30/05/2020,"7,177,383,791","2,136,254",N/E
31/05/2020,"2,705,154,617","1,334,393",N/E
1/6/2020,"416,541,199,329","3,679,070",22.1778
2/6/2020,"311,159,446,339","2,653,649",22.0168
3/6/2020,"312,023,672,397","2,523,099",21.6827
4/6/2020,"395,286,023,394","2,786,967",21.6043
5/6/2020,"345,940,509,916","3,776,634",21.8388
6/6/2020,"4,169,729,531","1,569,957",N/E
7/6/2020,"1,608,818,740","972,957",N/E
8/6/2020,"385,621,054,996","2,715,448",21.5837
9/6/2020,"307,272,886,804","2,366,424",21.6552
10/6/2020,"304,589,776,571","2,665,928",21.7252
11/6/2020,"381,415,761,044","2,943,979",21.923
12/6/2020,"415,406,634,281","4,596,827",22.4252
13/06/2020,"5,078,591,506","1,920,130",N/E
14/06/2020,"2,026,921,370","1,193,381",N/E
15/06/2020,"446,141,357,145","5,079,005",22.3347
16/06/2020,"357,983,342,673","3,085,830",22.5435
17/06/2020,"432,490,756,086","2,747,316",22.2168
18/06/2020,"386,087,541,732","2,845,104",22.2783
19/06/2020,"382,319,417,216","3,771,859",22.6088
20/06/2020,"4,436,405,969","1,694,889",N/E
21/06/2020,"1,472,648,947","995,344",N/E
22/06/2020,"412,911,782,529","2,748,251",22.63
23/06/2020,"320,604,093,889","2,287,713",22.4413
24/06/2020,"337,194,829,133","2,566,169",22.413
25/06/2020,"399,152,528,590","2,875,807",22.6662
26/06/2020,"442,502,917,265","3,973,855",22.7963
27/06/2020,"5,236,792,631","1,728,292",N/E
28/06/2020,"1,897,714,920","1,073,356",N/E
29/06/2020,"459,659,068,046","4,162,784",22.9715
30/06/2020,"525,367,227,459","5,305,126",23.1325
1/7/2020,"431,823,150,855","3,688,521",23.0893
2/7/2020,"367,574,243,137","3,298,050",22.8078
3/7/2020,"405,426,055,411","4,152,082",22.5225
4/7/2020,"4,796,623,198","1,834,870",N/E
5/7/2020,"1,975,239,207","1,160,928",N/E
6/7/2020,"419,561,495,146","3,200,773",22.4147
7/7/2020,"351,834,471,984","2,659,493",22.2808
8/7/2020,"328,434,367,742","2,770,061",22.6213
9/7/2020,"338,195,643,234","2,899,205",22.8225
10/7/2020,"353,224,962,672","4,106,190",22.6945
11/7/2020,"4,781,857,830","1,771,728",N/E
12/7/2020,"1,707,380,538","1,069,279",N/E
13/07/2020,"368,678,012,853","3,229,574",22.5342
14/07/2020,"372,774,337,283","3,778,457",22.4633
15/07/2020,"360,135,195,302","5,066,587",22.6173
16/07/2020,"351,350,641,337","3,664,456",22.3647
17/07/2020,"409,082,757,613","4,257,257",22.3032
18/07/2020,"4,788,505,463","1,855,170",N/E
19/07/2020,"1,898,339,162","1,186,642",N/E
20/07/2020,"483,845,400,859","3,206,256",22.4897
21/07/2020,"331,502,475,000","2,710,893",22.6278
22/07/2020,"333,686,225,821","2,799,495",22.3597
23/07/2020,"343,883,589,923","2,898,958",22.251
24/07/2020,"355,536,738,551","3,956,837",22.3627
25/07/2020,"4,651,318,764","1,728,154",N/E
26/07/2020,"1,692,417,903","1,072,715",N/E
27/07/2020,"387,510,623,216","3,026,050",22.3842
28/07/2020,"327,084,653,412","2,829,452",22.0275
29/07/2020,"407,474,931,766","3,107,326",21.9615
30/07/2020,"442,864,446,669","4,505,259",21.9907
31/07/2020,"536,046,092,474","6,178,747",22.1727
1/8/2020,"6,091,988,226","2,377,383",N/E
2/8/2020,"2,491,848,129","1,430,101",N/E
3/8/2020,"413,707,114,552","3,783,886",22.2012
4/8/2020,"335,729,604,240","3,029,574",22.614
5/8/2020,"367,482,948,955","3,204,655",22.7845
6/8/2020,"364,223,368,472","3,185,780",22.4068
7/8/2020,"372,651,870,203","4,205,725",22.3652
8/8/2020,"4,830,473,603","1,849,524",N/E
9/8/2020,"1,901,285,997","1,157,270",N/E
10/8/2020,"383,151,749,156","3,352,437",22.4892
11/8/2020,"320,821,847,710","2,792,000",22.485
12/8/2020,"332,749,632,963","2,836,321",22.349
13/08/2020,"405,496,753,119","3,798,313",22.3457
14/08/2020,"465,943,477,669","6,416,339",22.2628
15/08/2020,"6,841,766,665","2,695,532",N/E
16/08/2020,"2,653,974,691","1,586,357",N/E
17/08/2020,"490,899,789,187","3,863,387",22.0313
18/08/2020,"359,073,970,460","3,128,118",22.057
19/08/2020,"347,917,249,251","3,069,985",22.1535
20/08/2020,"431,018,898,921","3,231,349",22.0527
21/08/2020,"379,558,791,753","4,195,552",22.176
22/08/2020,"5,062,268,131","1,928,993",N/E
23/08/2020,"1,882,326,067","1,212,489",N/E
24/08/2020,"393,168,268,635","3,221,823",22.0362
25/08/2020,"349,712,228,562","2,887,184",21.984
26/08/2020,"409,077,473,408","2,896,014",21.9723
27/08/2020,"422,716,977,279","3,385,081",21.9202
28/08/2020,"479,969,044,785","5,773,806",22.1168
29/08/2020,"7,285,335,792","2,393,924",N/E
30/08/2020,"2,806,699,045","1,553,306",N/E
31/08/2020,"589,414,432,736","5,726,842",21.8602
1/9/2020,"396,138,501,427","3,909,083",21.888
2/9/2020,"357,665,065,048","3,510,904",21.7445
3/9/2020,"369,233,647,097","3,464,648",21.8393
4/9/2020,"391,646,567,319","4,512,248",21.6383
5/9/2020,"5,482,702,497","2,090,953",N/E
6/9/2020,"2,140,319,933","1,306,742",N/E
7/9/2020,"336,752,694,740","3,392,714",21.6115
8/9/2020,"348,196,220,757","2,911,313",21.5887
9/9/2020,"337,455,907,121","2,907,253",21.7138
10/9/2020,"418,990,802,114","3,538,113",21.5377
11/9/2020,"457,128,942,733","4,421,144",21.2773
12/9/2020,"5,615,761,231","2,116,042",N/E
13/09/2020,"2,253,666,941","1,344,624",N/E
14/09/2020,"496,800,217,643","4,750,550",21.321
15/09/2020,"432,512,036,166","5,488,938",21.0728
16/09/2020,"4,703,188,444","1,916,581",N/E
17/09/2020,"590,171,462,193","3,908,394",21.0692
18/09/2020,"413,331,820,972","4,621,941",20.985
19/09/2020,"5,340,902,726","2,067,685",N/E
20/09/2020,"2,137,728,876","1,335,036",N/E
21/09/2020,"443,477,846,275","3,464,030",20.9697
22/09/2020,"387,765,433,211","2,939,047",21.505
23/09/2020,"382,292,821,120","2,845,060",21.5682
24/09/2020,"389,445,126,068","3,186,465",22.0897
25/09/2020,"443,210,736,690","4,512,586",22.3678
26/09/2020,"5,668,126,293","2,046,425",N/E
27/09/2020,"2,102,761,095","1,279,878",N/E
28/09/2020,"496,318,548,929","3,719,372",22.4402
29/09/2020,"440,468,957,978","4,362,194",22.4573
30/09/2020,"591,399,081,367","6,202,035",22.3598
1/10/2020,"444,646,412,800","4,467,080",22.1438
2/10/2020,"387,655,705,587","4,901,113",21.9562
3/10/2020,"5,799,564,336","2,306,518",N/E
4/10/2020,"2,471,362,390","1,493,753",N/E
5/10/2020,"432,310,436,726","3,949,973",21.7025
6/10/2020,"396,805,001,370","3,182,086",21.396
7/10/2020,"367,764,443,946","2,976,604",21.4507
8/10/2020,"385,952,123,780","3,327,313",21.493
9/10/2020,"400,056,367,394","4,585,826",21.4318
10/10/2020,"5,685,969,086","2,131,464",N/E
11/10/2020,"2,052,129,531","1,308,689",N/E
12/10/2020,"359,264,232,833","3,434,768",21.1822
13/10/2020,"415,858,675,888","3,378,409",21.2183
14/10/2020,"433,101,051,444","4,655,107",21.3677
15/10/2020,"463,708,056,184","6,061,986",21.2998
16/10/2020,"420,964,798,735","5,353,676",21.3832
17/10/2020,"5,934,236,699","2,338,897",N/E
18/10/2020,"2,406,076,018","1,539,556",N/E
19/10/2020,"490,221,570,581","3,705,524",21.1765
20/10/2020,"422,223,352,976","3,281,676",21.1342
21/10/2020,"396,480,745,319","3,069,865",21.0902
22/10/2020,"414,369,663,991","3,383,226",21.064
23/10/2020,"445,875,068,451","4,597,495",21.03
24/10/2020,"5,429,651,185","2,114,287",N/E
25/10/2020,"2,235,928,243","1,391,174",N/E
26/10/2020,"452,381,119,329","3,522,129",20.9205
27/10/2020,"393,370,204,602","3,058,648",20.9818
28/10/2020,"418,463,591,684","3,531,376",20.8798
29/10/2020,"487,932,643,290","4,671,973",21.1648
30/10/2020,"586,381,383,549","7,444,134",21.377
31/10/2020,"9,878,403,141","3,115,188",N/E
1/11/2020,"3,256,564,574","1,817,693",N/E
2/11/2020,"10,049,793,234","2,674,741",N/E
3/11/2020,"540,405,818,272","4,434,506",21.2508
4/11/2020,"400,767,087,126","3,565,323",21.1555
5/11/2020,"437,062,691,887","3,897,677",21.0345
6/11/2020,"421,379,177,757","4,863,149",20.7612
7/11/2020,"6,104,165,064","2,247,215",N/E
8/11/2020,"2,406,442,031","1,458,521",N/E
9/11/2020,"431,308,397,559","3,876,635",20.62
10/11/2020,"379,070,641,979","3,634,369",20.36
11/11/2020,"341,459,888,670","3,577,592",20.4018
12/11/2020,"468,200,425,216","4,239,244",20.5772
13/11/2020,"476,987,344,855","7,455,426",20.5303
14/11/2020,"9,475,500,177","3,251,599",N/E
15/11/2020,"3,698,109,165","2,071,700",N/E
16/11/2020,"6,719,675,020","2,613,583",N/E
17/11/2020,"607,240,189,544","4,532,305",20.4833
18/11/2020,"441,311,088,233","3,708,245",20.3212
19/11/2020,"410,417,646,507","3,857,349",20.2388
20/11/2020,"441,913,057,200","5,157,664",20.1858
21/11/2020,"6,449,842,331","2,327,954",N/E
22/11/2020,"2,500,939,457","1,492,660",N/E
23/11/2020,"450,082,689,466","3,746,220",20.1172
24/11/2020,"394,691,468,899","3,335,861",20.1012
25/11/2020,"568,878,393,172","3,652,210",20.0577
26/11/2020,"418,145,515,774","3,973,336",20.0465
27/11/2020,"532,459,069,336","6,344,699",20.0467
28/11/2020,"9,014,129,819","2,765,206",N/E
29/11/2020,"3,463,462,754","1,820,189",N/E
30/11/2020,"652,458,873,726","7,103,182",20.0777
1/12/2020,"444,957,039,532","4,850,760",20.1398
2/12/2020,"387,326,890,261","4,104,177",20.0508
3/12/2020,"430,231,548,148","4,262,735",20.0497
4/12/2020,"447,340,945,605","5,761,707",19.9083
5/12/2020,"8,022,497,473","2,737,425",N/E
6/12/2020,"3,038,161,576","1,701,737",N/E
7/12/2020,"503,747,578,821","4,428,694",19.7838
8/12/2020,"442,278,849,629","3,929,142",19.8213
9/12/2020,"395,545,287,080","4,092,709",19.7537
10/12/2020,"492,822,238,840","4,689,647",19.8368
11/12/2020,"513,977,196,951","6,436,701",19.9572
12/12/2020,"8,365,173,607","2,806,889",N/E
13/12/2020,"3,596,815,613","1,887,093",N/E
14/12/2020,"581,335,791,143","5,783,269",20.1075
15/12/2020,"488,096,842,221","7,032,451",20.1778
16/12/2020,"497,040,132,036","5,112,958",20.1113
17/12/2020,"574,087,025,935","5,178,063",19.9513
18/12/2020,"510,518,387,048","6,701,164",19.8173
19/12/2020,"10,046,606,740","3,040,200",N/E
20/12/2020,"3,845,462,458","1,965,893",N/E
21/12/2020,"534,458,430,355","4,889,482",19.9487
22/12/2020,"476,866,113,751","4,395,797",20.0905
23/12/2020,"488,379,547,520","5,245,577",20.0562
24/12/2020,"362,784,347,666","3,796,192",20.1175
25/12/2020,"2,642,102,289","1,158,144",N/E
26/12/2020,"5,840,455,766","1,984,573",N/E
27/12/2020,"3,020,433,296","1,528,950",N/E
28/12/2020,"519,238,591,792","4,149,260",19.8517
29/12/2020,"465,945,892,095","4,404,479",20.0477
30/12/2020,"542,159,078,829","6,058,906",19.9487
31/12/2020,"581,721,437,518","5,083,920",19.9352
1/1/2021,"3,978,999,781","1,498,708",N/E
2/1/2021,"6,225,255,151","2,425,551",N/E
3/1/2021,"3,602,370,852","1,828,547",N/E
4/1/2021,"490,926,770,879","4,623,425",19.9087
5/1/2021,"386,605,248,528","4,224,217",19.8457
6/1/2021,"361,559,814,582","3,764,994",19.9437
7/1/2021,"408,256,667,069","3,718,672",19.725
8/1/2021,"400,602,672,596","4,965,494",19.91
9/1/2021,"6,586,525,415","2,494,801",N/E
10/1/2021,"3,037,974,480","1,735,066",N/E
11/1/2021,"422,703,047,290","3,902,972",19.9705
12/1/2021,"387,033,606,720","3,454,801",20.113
13/01/2021,"411,285,994,863","3,745,374",19.9373
14/01/2021,"443,938,345,633","5,004,028",19.7935
15/01/2021,"468,521,308,500","7,759,044",19.7793
16/01/2021,"8,157,907,484","3,268,725",N/E
17/01/2021,"3,499,825,778","2,048,908",N/E
18/01/2021,"471,753,510,619","4,479,855",19.7875
19/01/2021,"369,232,676,202","3,736,399",19.757
20/01/2021,"394,337,199,483","3,800,321",19.6788
21/01/2021,"392,030,293,519","3,840,780",19.5793
22/01/2021,"425,287,385,885","4,990,269",19.7393
23/01/2021,"6,520,567,139","2,566,788",N/E
24/01/2021,"2,722,344,776","1,695,829",N/E
25/01/2021,"428,764,786,040","4,091,800",19.9833
26/01/2021,"350,814,066,628","3,613,482",20.1598
27/01/2021,"414,799,130,577","3,647,828",20.0152
28/01/2021,"542,922,581,978","4,835,502",20.2168
29/01/2021,"622,155,335,107","8,422,853",20.2697
30/01/2021,"11,534,554,403","3,684,703",N/E
31/01/2021,"4,441,054,123","2,331,242",N/E
1/2/2021,"8,201,610,312","3,114,434",N/E
2/2/2021,"562,625,187,972","5,006,132",20.2248
3/2/2021,"402,416,730,932","4,348,169",20.1722
4/2/2021,"414,519,216,171","4,346,457",20.1953
5/2/2021,"394,310,969,325","5,684,753",20.4435
6/2/2021,"7,188,586,705","2,822,379",N/E
7/2/2021,"2,966,425,982","1,863,762",N/E
8/2/2021,"414,233,543,921","4,256,140",20.1388
9/2/2021,"371,369,852,674","3,835,848",20.1227
10/2/2021,"357,077,675,875","3,911,030",20.0913
11/2/2021,"419,189,178,971","4,228,855",20.0588
12/2/2021,"480,385,086,878","6,696,052",19.9535
13/02/2021,"8,249,305,908","3,375,507",N/E
14/02/2021,"3,407,005,326","2,152,829",N/E
15/02/2021,"470,923,918,721","6,825,212",19.9622
16/02/2021,"377,155,425,635","4,639,721",19.9518
17/02/2021,"416,570,703,670","4,258,080",20.2023
18/02/2021,"408,934,524,714","4,219,543",20.2257
19/02/2021,"395,683,783,088","5,420,736",20.4165
20/02/2021,"7,208,098,104","2,868,245",N/E
21/02/2021,"2,965,826,154","1,900,206",N/E
22/02/2021,"415,849,534,372","4,329,440",20.4222
23/02/2021,"382,937,785,076","3,808,762",20.6783
24/02/2021,"391,538,095,192","3,901,792",20.5833
25/02/2021,"536,851,630,244","5,116,946",20.4752
26/02/2021,"644,209,576,205","8,585,372",20.8523
27/02/2021,"12,832,810,143","4,003,756",N/E
28/02/2021,"5,195,143,006","2,684,312",N/E
1/3/2021,"519,510,479,149","5,905,149",20.939
2/3/2021,"378,526,985,443","4,579,017",20.6123
3/3/2021,"381,837,091,530","4,410,014",20.6903
4/3/2021,"417,582,654,241","4,507,444",20.8957
5/3/2021,"478,769,101,506","5,884,478",20.8498
6/3/2021,"7,497,604,784","2,915,599",N/E
7/3/2021,"3,088,113,401","1,948,070",N/E
8/3/2021,"457,532,029,718","4,313,943",21.2635
9/3/2021,"411,468,459,502","3,885,074",21.4177
10/3/2021,"433,364,219,263","4,202,742",21.2575
11/3/2021,"458,229,778,413","4,565,891",20.9853
12/3/2021,"514,804,541,597","8,291,468",20.7133
13/03/2021,"9,587,303,950","3,657,015",N/E
14/03/2021,"3,802,897,821","2,283,244",N/E
15/03/2021,"8,528,163,336","3,467,599",N/E
16/03/2021,"604,218,689,176","5,602,413",20.7637
17/03/2021,"554,482,284,104","4,670,874",20.5753
18/03/2021,"452,824,656,989","4,528,837",20.6828
19/03/2021,"439,944,773,137","5,681,607",20.4415
20/03/2021,"7,844,696,386","3,024,558",N/E
21/03/2021,"3,095,242,770","1,950,697",N/E
22/03/2021,"524,891,126,346","4,414,824",20.4823
23/03/2021,"428,601,366,662","3,917,801",20.5788
24/03/2021,"433,281,449,466","3,902,107",20.6408
25/03/2021,"468,809,396,977","4,685,848",20.7882
26/03/2021,"469,031,728,081","6,169,808",20.7662
27/03/2021,"8,747,051,005","3,067,850",N/E
28/03/2021,"3,366,158,062","2,015,795",N/E
29/03/2021,"549,618,777,486","5,097,461",20.5677
